rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason,nasdaq_val_excess_sharpe,nasdaq_val_sharpe,nasdaq_val_sharpe_bh,nasdaq_holdout_excess_sharpe,nasdaq_holdout_sharpe,nasdaq_holdout_sharpe_bh,cross_asset
asp_pluto_uranus_sextile_orb3 & ~venus_sign_virgo,2,4,-0.6002246144509771,-0.560224614450977,-0.04986711488320598,0.3646138542980739,0.4046138542980739,0.7970542831961988,0.39244042889812486,0.3646138542980739,6,211,9,0.4989442051334183,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.40447086374307445,0.8107634225925628,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_uranus_sextile_orb1 & asp_neptune_uranus_conj_orb5,2,4,-0.2440433156930393,-0.2040433156930393,0.3063141838747318,0.36454192374212235,0.40454192374212233,0.7969823526402472,0.39244042889812486,0.36454192374212235,5,114,16,0.49884210752482816,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.08813559921040537,0.49442815805989376,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_saturn_opp_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5398654953120856,-0.4998654953120856,0.010492004255685515,0.36431604501519865,0.40431604501519863,0.7967564739133235,0.39244042889812486,0.36431604501519865,20,77,26,0.49852149766890497,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34436032520738197,0.7506528840568704,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_sun_trine_orb1 & asp_neptune_uranus_conj_orb5,2,4,-0.27120538004543415,-0.23120538004543417,0.27915211952233693,0.3641465988887479,0.4041465988887479,0.7965870277868727,0.39244042889812486,0.3641465988887479,5,101,23,0.4982809880964141,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.09660848764470426,0.5029010464941926,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_neptune_trine_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.20445872610234458,-0.16445872610234458,0.3458987734654265,0.36410127873791376,0.40410127873791374,0.7965417076360386,0.39244042889812486,0.36410127873791376,3,98,12,0.49821666134431086,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.13825134202543404,0.5445439008749224,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_sun_sextile_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.31849684427577374,-0.27849684427577376,0.23186065529199734,0.36356798286622405,0.40356798286622403,0.7960084117643489,0.39244042889812486,0.36356798286622405,13,45,50,0.49745971115000764,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.13962212038892113,0.5459146792384095,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_venus_trine_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5543311469424109,-0.5143311469424109,-0.003973647374639801,0.36337483544929605,0.40337483544929603,0.7958152643474209,0.39244042889812486,0.36337483544929605,10,137,14,0.4971855622622505,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3668070577773143,0.7730996166268027,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_mercury_opp_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5181244297786062,-0.47812442977860614,0.03223306978916494,0.3632455823103572,0.4032455823103572,0.795686011208482,0.39244042889812486,0.3632455823103572,7,193,11,0.4970021036865442,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3193553663095013,0.7256479251589897,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_square_orb3,2,4,-0.2340706250406621,-0.19407062504066208,0.316286874527109,0.3631356176847469,0.40313561768474687,0.7955760465828717,0.39244042889812486,0.3631356176847469,3,121,13,0.496846022907095,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.12865365499799225,0.5349462138474806,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~venus_sign_leo,2,4,-0.47573587179754934,-0.43573587179754936,0.07462162777022176,0.36278846846991164,0.4027884684699116,0.7952288973680365,0.39244042889812486,0.36278846846991164,6,192,9,0.4963532898838079,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3057841431028178,0.7120767019523062,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_sun_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5547722773356459,-0.5147722773356459,-0.0044147777678747715,0.3622520836976907,0.40225208369769067,0.7946925125958155,0.39244042889812486,0.3622520836976907,24,82,31,0.4955919648660707,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.342798239247418,0.7490907980969064,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_venus_opp_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5521008911950596,-0.5121008911950595,-0.0017433916272884434,0.3622301115572475,0.40223011155724747,0.7946705404553723,0.39244042889812486,0.3622301115572475,12,140,20,0.4955607784924734,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3539036871839169,0.7601962460334053,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_sun_uranus_trine_orb3,2,4,-0.27892041657931865,-0.23892041657931867,0.2714370829884524,0.3621742048414145,0.4021742048414145,0.7946146337395393,0.39244042889812486,0.3621742048414145,3,96,12,0.495481426774919,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.11815174815992796,0.5244443070094164,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_pluto_square_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.3164400316529999,-0.2764400316529999,0.23391746791477117,0.36214244201792967,0.40214244201792965,0.7945828709160545,0.39244042889812486,0.36214244201792967,8,84,47,0.49543634393447133,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.12077100734357332,0.5270635661930617,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5862595540983921,-0.5462595540983921,-0.03590205453062102,0.3621309868782052,0.4021309868782052,0.7945714157763301,0.39244042889812486,0.3621309868782052,10,154,14,0.4954200849853607,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3551361749618949,0.7614287338113833,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_sun_conj_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5528101381735426,-0.5128101381735426,-0.0024526386057715076,0.3619087594825118,0.40190875948251176,0.7943491883806366,0.39244042889812486,0.3619087594825118,10,222,13,0.4951046650079223,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34779484269209965,0.754087401541588,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_sun_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5327903348361063,-0.4927903348361063,0.017567164731664787,0.36185214076578376,0.40185214076578374,0.7942925696639086,0.39244042889812486,0.36185214076578376,15,138,20,0.49502430295047106,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35806212515187513,0.7643546840013635,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_uranus_conj_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.2790287764624894,-0.23902877646248943,0.27132872310528167,0.3615931962443728,0.4015931962443728,0.7940336251424976,0.39244042889812486,0.3615931962443728,5,96,25,0.494656769304731,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.10250678565759147,0.5087993445070799,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_moon_opp_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.553497879751307,-0.513497879751307,-0.0031403801835358887,0.36099100006770124,0.4009910000677012,0.7934314289658261,0.39244042889812486,0.36099100006770124,22,94,25,0.4938020439300874,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3609194553582103,0.7672120142076987,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_neptune_sun_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5438681249709015,-0.5038681249709015,0.006489374596869598,0.3608905847663201,0.40089058476632006,0.7933310136644449,0.39244042889812486,0.3608905847663201,9,170,12,0.4936595202413503,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3640755505743906,0.770368109423879,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_moon_trine_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.32094074733553474,-0.28094074733553476,0.22941675223223637,0.36085922867234543,0.4008592286723454,0.7932996575704703,0.39244042889812486,0.36085922867234543,11,42,44,0.49361501523735596,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.08770771164990399,0.4940002704993924,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.47790089760671395,-0.43790089760671397,0.07245660196105715,0.3608410969207816,0.40084109692078157,0.7932815258189064,0.39244042889812486,0.3608410969207816,6,201,9,0.49358928009677006,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3315477399924958,0.7378402988419842,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_uranus_opp_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.37782595471520025,-0.33782595471520027,0.17253154485257086,0.36074674386595174,0.4007467438659517,0.7931871727640766,0.39244042889812486,0.36074674386595174,8,75,37,0.4934553609975041,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.13441770429545047,0.5407102631449389,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_saturn_opp_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5820983586418547,-0.5420983586418546,-0.03174085907408348,0.3599297428214655,0.3999297428214655,0.7923701717195903,0.39244042889812486,0.3599297428214655,27,77,35,0.4922957634387901,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3365814893144718,0.7428740481639602,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_sextile_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.6136604967300218,-0.5736604967300217,-0.06330299716225062,0.3595838341284624,0.3995838341284624,0.7920242630265872,0.39244042889812486,0.3595838341284624,12,158,15,0.49180480608679944,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35874567421124176,0.7650382330607302,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_sextile_orb1,2,4,-0.2952432020367221,-0.2552432020367221,0.255114297531049,0.359452445245775,0.399452445245775,0.7918928741438999,0.39244042889812486,0.359452445245775,2,209,10,0.49161832279318807,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.09834829271220197,0.5046408515616904,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_pluto_trine_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.2830810615173152,-0.24308106151731523,0.26727643805045587,0.3594317764559255,0.3994317764559255,0.7918722053540503,0.39244042889812486,0.3594317764559255,3,121,15,0.4915889871206647,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.10757345928109235,0.5138660181305807,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~asp_uranus_venus_sextile_orb1,2,4,-0.5409918727073921,-0.5009918727073921,0.009365626860379055,0.3592101436267954,0.39921014362679536,0.7916505725249202,0.39244042889812486,0.3592101436267954,8,263,10,0.49127441908365554,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3599188603860752,0.7662114192355636,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_mars_square_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5409918727073921,-0.5009918727073921,0.009365626860379055,0.3591362101423067,0.39913621014230666,0.7915766390404315,0.39244042889812486,0.3591362101423067,7,246,9,0.49116948391365867,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.27956197269780175,0.6858545315472901,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_venus_opp_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.223884359282043,-0.183884359282043,0.3264731402857281,0.35906369216305334,0.3990636921630533,0.7915041210611782,0.39244042889812486,0.35906369216305334,4,123,29,0.49106655786779596,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.08136832837466584,0.48766088722415424,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_uranus_sextile_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.2958398048708007,-0.2558398048708007,0.2545176946969704,0.3582914082123355,0.3982914082123355,0.7907318371104604,0.39244042889812486,0.3582914082123355,11,42,49,0.48997044602081874,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.06696628191226511,0.4732588407617535,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~mercury_sign_libra,2,4,-0.5218850542293179,-0.4818850542293178,0.028472445338453282,0.3581313302500413,0.39813133025004127,0.7905717591481661,0.39244042889812486,0.3581313302500413,8,183,10,0.4897432464546121,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.38555020092418363,0.791842759773672,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_sextile_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.279988367177251,-0.23998836717725103,0.2703691323905201,0.3578974605113331,0.39789746051133307,0.7903378894094579,0.39244042889812486,0.3578974605113331,3,164,11,0.4894113144156842,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.19777829658961316,0.6040708554391016,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5503276620545359,-0.5103276620545358,2.9837513235227256e-05,0.3578838425460731,0.39788384254607306,0.7903242714441979,0.39244042889812486,0.3578838425460731,10,172,13,0.48939198641830384,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3444390832994662,0.7507316421489546,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_mars_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.49110082664417126,-0.4511008266441713,0.05925667292359981,0.35756316904511254,0.3975631690451125,0.7900035979432374,0.39244042889812486,0.35756316904511254,8,146,12,0.48893685478185667,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3949898131207327,0.8012823719702211,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_opp_orb5,2,4,-0.5359249730408945,-0.4959249730408945,0.014432526526876622,0.3575104069905123,0.39751040699051227,0.7899508358886371,0.39244042889812486,0.3575104069905123,8,227,11,0.4888619697729897,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3165972744338374,0.7228898332833258,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_moon_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5515235611698692,-0.5115235611698692,-0.0011660616020980684,0.35742605320923326,0.39742605320923324,0.7898664821073581,0.39244042889812486,0.35742605320923326,30,98,34,0.48874224680876677,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.38344042324851685,0.7897329820980052,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_saturn_square_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.6360458713760779,-0.5960458713760779,-0.08568837180830678,0.35729228433214977,0.39729228433214975,0.7897327132302746,0.39244042889812486,0.35729228433214977,10,146,14,0.48855238940375645,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3353696216793029,0.7416621805287913,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_neptune_sextile_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5495152494964575,-0.5095152494964574,0.000842250071313621,0.35720359215635056,0.39720359215635054,0.7896440210544754,0.39244042889812486,0.35720359215635056,7,263,10,0.4884265092360276,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34907833887873946,0.7553708977282279,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~sun_ingress_5d,2,4,-0.29080830048684236,-0.2508083004868424,0.2595491990809287,0.3571788910537137,0.3971788910537137,0.7896193199518385,0.39244042889812486,0.3571788910537137,13,17,63,0.488391451157306,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.1515575968591602,0.5578501557086486,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~mercury_sign_pisces,2,4,-0.21313573370134617,-0.17313573370134616,0.33722176586642494,0.35705565692776753,0.3970556569277675,0.7894960858258924,0.39244042889812486,0.35705565692776753,2,200,9,0.4882165460633898,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.11595122391714224,0.5222437827666306,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
