rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on
~asp_jupiter_sun_sextile & jupiter_sign_sagittarius,2,4,-0.1995262386433259,-0.15952623864332588,0.34310645191869454,0.04200725271207432,0.08200725271207432,0.4744476816101992,0.39244042889812486,-0.6604511693853014,-0.6204511693853013,0.13483691791384111,0.7552880872991424,,,validation
~asp_mars_venus_sextile & ~sun_sign_libra,2,5,0.03930054877687632,0.08930054877687632,0.5919332393388967,0.041859438436264426,0.09185943843626443,0.4842998673343893,0.39244042889812486,-0.20030600435978646,-0.15030600435978647,0.604982082939356,0.7552880872991424,,,validation
~asp_mars_venus_sextile & ~sun_sign_cancer,2,5,-0.07534153324450556,-0.025341533244505554,0.47729115731751487,0.04148871901718919,0.09148871901718919,0.48392914791531405,0.39244042889812486,-0.26057827858861343,-0.21057827858861344,0.544709808710529,0.7552880872991424,,,validation
~jupiter_sign_gemini & mercury_sign_sagittarius,2,4,-0.024291135715090638,0.015708864284909363,0.5183415548469298,0.041326539489248394,0.0813265394892484,0.47376696838737326,0.39244042889812486,-0.6366511212822228,-0.5966511212822228,0.1586369660169197,0.7552880872991424,,,validation
~asp_jupiter_venus_conj & ~asp_jupiter_venus_trine,2,5,-0.10484793761921736,-0.05484793761921736,0.44778475294280307,0.041307185698304424,0.09130718569830443,0.4837476145964293,0.39244042889812486,-0.10507253960088643,-0.05507253960088643,0.700215547698256,0.7552880872991424,,,validation
~asp_mars_venus_conj,1,2,-0.03640107187205237,-0.016401071872052364,0.48623161868996806,0.04130358223140891,0.061303582231408915,0.4537440111295338,0.39244042889812486,-0.0466865869135623,-0.026686586913562294,0.7286015003855801,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~mercury_sign_cancer,2,5,-0.13450596177094554,-0.08450596177094555,0.4181267287910749,0.041222709586568415,0.09122270958656842,0.4836631384846933,0.39244042889812486,-0.2660088878961812,-0.21600888789618122,0.5392791994029612,0.7552880872991424,,,validation
~jupiter_sign_gemini & ~mercury_station,2,5,-0.27710495181066425,-0.22710495181066426,0.27552773875135617,0.04120356298812276,0.09120356298812277,0.4836439918862476,0.39244042889812486,-0.06005867379047143,-0.010058673790471429,0.745229413508671,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~asp_jupiter_venus_trine,2,5,-0.03195378846286885,0.01804621153713115,0.5206789020991516,0.041007380719071326,0.09100738071907133,0.4834478096171962,0.39244042889812486,-0.09082979951684929,-0.040829799516849286,0.7144582877822931,0.7552880872991424,,,validation
~asp_jupiter_sun_square & ~sun_sign_capricorn,2,5,-0.18326153771815956,-0.13326153771815957,0.36937115284386085,0.04089252747956411,0.09089252747956411,0.48333295637768897,0.39244042889812486,-0.1903214942683083,-0.1403214942683083,0.6149665930308341,0.7552880872991424,,,validation
~asp_mars_venus_sextile & ~venus_sign_cancer,2,5,-0.060502323759965296,-0.010502323759965293,0.49213036680205513,0.04072433047566219,0.0907243304756622,0.48316475937378706,0.39244042889812486,-0.17910480807396717,-0.12910480807396718,0.6261832792251752,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~mercury_sign_gemini,2,5,0.037958149641318537,0.08795814964131854,0.590590840203339,0.04068954551528835,0.09068954551528835,0.4831299744134132,0.39244042889812486,-0.13363818033041447,-0.08363818033041448,0.671649906968728,0.7552880872991424,,,validation
~asp_saturn_venus_sextile & ~jupiter_sign_capricorn,2,5,-0.1590027234057496,-0.10900272340574962,0.3936299671562708,0.040602302078095606,0.09060230207809561,0.48304273097622047,0.39244042889812486,-0.05979727426224131,-0.009797274262241307,0.7454908130369011,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~asp_saturn_sun_sextile,2,5,-0.1086042180782087,-0.0586042180782087,0.4440284724838117,0.040380982688442854,0.09038098268844286,0.4828214115865677,0.39244042889812486,-0.012720291022874045,0.03727970897712596,0.7925677962762684,0.7552880872991424,,,validation
~asp_jupiter_sun_square & ~jupiter_ingress_1d,2,5,-0.12859548514823782,-0.07859548514823783,0.4240372054137826,0.04032076967978808,0.09032076967978808,0.48276119857791294,0.39244042889812486,-0.11121935186032823,-0.06121935186032823,0.6940687354388142,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~mercury_sign_gemini,2,5,-0.14113832547279015,-0.09113832547279016,0.41149436508923026,0.04031106400713695,0.09031106400713695,0.4827514929052618,0.39244042889812486,-0.09729375709106232,-0.047293757091062316,0.7079943302080801,0.7552880872991424,,,validation
~asp_jupiter_venus_conj & ~asp_mars_venus_conj,2,5,-0.07589406836886593,-0.02589406836886593,0.4767386221931545,0.040303511740022044,0.09030351174002205,0.4827439406381469,0.39244042889812486,-0.11568918258193424,-0.06568918258193424,0.6895989047172082,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~sun_sign_capricorn,2,5,-0.19389724514229123,-0.14389724514229124,0.3587354454197292,0.039862987209596676,0.08986298720959668,0.48230341610772154,0.39244042889812486,-0.15502865542830774,-0.10502865542830775,0.6502594318708347,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & ~venus_sign_scorpio,2,5,-0.011507395147971791,0.03849260485202821,0.5411252954140486,0.03973095480265025,0.08973095480265025,0.4821713837007751,0.39244042889812486,-0.2382322098765836,-0.18823220987658362,0.5670558774225588,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~jupiter_sign_gemini,2,5,-0.009565694676290051,0.04043430532370995,0.5430669958857304,0.03951611537931392,0.08951611537931392,0.4819565442774388,0.39244042889812486,-0.16686165179093532,-0.11686165179093533,0.6384264355082071,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~mercury_station,2,5,-0.21526711156503564,-0.16526711156503565,0.33736557899698477,0.03942014928035624,0.08942014928035624,0.4818605781784811,0.39244042889812486,0.010670376612542817,0.06067037661254282,0.8159584639116853,0.7552880872991424,,,validation
~asp_jupiter_venus_square & ~asp_saturn_sun_trine,2,5,-0.18662996995490067,-0.13662996995490068,0.36600272060711975,0.038626595423335616,0.08862659542333562,0.4810670243214605,0.39244042889812486,-0.0029363265525091525,0.04706367344749085,0.8023517607466333,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & venus_retro,2,4,-0.7106330426112827,-0.6706330426112826,-0.16800035204926225,0.03830136049959818,0.07830136049959818,0.47074178939772304,0.39244042889812486,-1.0614445654603604,-1.0214445654603603,-0.2661564781612179,0.7552880872991424,,,validation
~asp_saturn_sun_trine & ~sun_sign_libra,2,5,0.02268503260243375,0.07268503260243375,0.5753177231644542,0.03791695433016172,0.08791695433016172,0.4803573832282866,0.39244042889812486,-0.14521252367368392,-0.09521252367368394,0.6600755636254585,0.7552880872991424,,,validation
~asp_mars_venus_sextile & ~jupiter_ingress_1d,2,5,-0.09616066278362213,-0.04616066278362213,0.4564720277783983,0.03789319020498154,0.08789319020498154,0.4803336191031064,0.39244042889812486,-0.1285715549103536,-0.07857155491035361,0.6767165323887888,0.7552880872991424,,,validation
~asp_mars_venus_sextile & ~saturn_ingress_1d,2,5,-0.07392510793901626,-0.023925107939016255,0.47870758262300417,0.03761634711443383,0.08761634711443383,0.4800567760125587,0.39244042889812486,-0.16402175384763978,-0.1140217538476398,0.6412663334515026,0.7552880872991424,,,validation
~mars_sign_scorpio & mercury_sign_sagittarius,2,4,-0.15277331308715783,-0.11277331308715782,0.3898593774748626,0.03755820707698513,0.07755820707698513,0.46999863597511,0.39244042889812486,-0.7549630014953297,-0.7149630014953297,0.04032508580381272,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~sun_sign_libra,2,5,0.10567620206711763,0.15567620206711763,0.658308892629138,0.037475920807229265,0.08747592080722927,0.47991634970535413,0.39244042889812486,-0.1851833392085835,-0.1351833392085835,0.6201047480905589,0.7552880872991424,,,validation
asp_mercury_saturn_opp & ~mars_sign_sagittarius,2,4,-0.27291323791893485,-0.23291323791893487,0.26971945264308556,0.03728819481922561,0.07728819481922561,0.46972862371735047,0.39244042889812486,-0.6896214474646126,-0.6496214474646126,0.10566663983452987,0.7552880872991424,,,validation
~asp_saturn_sun_trine & ~asp_saturn_venus_sextile,2,5,-0.16237479234982882,-0.11237479234982883,0.3902578982121916,0.037058470481206626,0.08705847048120663,0.4794988993793315,0.39244042889812486,-0.08975140412138578,-0.03975140412138578,0.7155366831777566,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~mars_sign_leo,2,5,-0.1424258144075975,-0.0924258144075975,0.4102068761544229,0.036944165493678835,0.08694416549367884,0.4793845943918037,0.39244042889812486,-0.09702073438564858,-0.04702073438564858,0.7082673529134939,0.7552880872991424,,,validation
~mars_sign_scorpio & ~mercury_retro,2,5,-0.29830762618242374,-0.24830762618242375,0.2543250643795967,0.03689442244432577,0.08689442244432577,0.47933485134245063,0.39244042889812486,-0.15813685726322618,-0.1081368572632262,0.6471512300359162,0.7552880872991424,,,validation
~asp_saturn_sun_sextile & ~mercury_sign_gemini,2,5,-0.04776918947754612,0.0022308105224538854,0.5048635010844743,0.03672828763688317,0.08672828763688317,0.47916871653500803,0.39244042889812486,-0.046245209220924746,0.0037547907790752566,0.7590428780782177,0.7552880872991424,,,validation
~asp_mars_venus_sextile & ~venus_sign_scorpio,2,5,-0.04685524636875012,0.003144753631249886,0.5057774441932703,0.03664356559302649,0.0866435655930265,0.47908399449115135,0.39244042889812486,-0.2172142187751525,-0.16721421877515252,0.5880738685239899,0.7552880872991424,,,validation
~asp_mars_venus_conj & ~asp_saturn_sun_sextile,2,5,-0.07103469709088213,-0.021034697090882126,0.4815979934711383,0.036641516480367384,0.08664151648036739,0.47908194537849225,0.39244042889812486,-0.020176440740263882,0.02982355925973612,0.7851116465588786,0.7552880872991424,,,validation
~asp_saturn_venus_sextile & ~mercury_retro,2,5,-0.3659549383000387,-0.31595493830003873,0.18667775226198172,0.03662498472461316,0.08662498472461316,0.479065413622738,0.39244042889812486,-0.06606626744242412,-0.01606626744242412,0.7392218198567183,0.7552880872991424,,,validation
~mercury_sign_cancer & ~venus_sign_sagittarius,2,5,-0.17092682150892913,-0.12092682150892914,0.3817058690530913,0.03656976902077362,0.08656976902077362,0.4790101979188985,0.39244042889812486,-0.24519080127666487,-0.19519080127666488,0.5600972860224775,0.7552880872991424,,,validation
~mars_sign_scorpio & ~sun_sign_capricorn,2,5,-0.17978117286190765,-0.12978117286190766,0.37285151770011277,0.036567644160534804,0.0865676441605348,0.47900807305865967,0.39244042889812486,-0.24784801639857817,-0.19784801639857819,0.5574400709005642,0.7552880872991424,,,validation
mercury_sign_sagittarius,1,1,-0.025813731632138397,-0.015813731632138395,0.48681895892988203,0.03650363979038019,0.04650363979038019,0.43894406868850505,0.39244042889812486,-0.6003348637283995,-0.5903348637283995,0.16495322357074294,0.7552880872991424,,,validation
mars_sign_virgo & ~mercury_retro,2,4,-0.606673174413773,-0.566673174413773,-0.06404048385175255,0.03644325964618215,0.07644325964618215,0.468883688544307,0.39244042889812486,-0.4344882466475924,-0.3944882466475924,0.36079984065155,0.7552880872991424,,,validation
~mercury_sign_gemini & ~mercury_station,2,5,-0.20078643224967646,-0.15078643224967647,0.35184625831234395,0.03644016885692784,0.08644016885692785,0.4788805977550527,0.39244042889812486,0.007000601550766247,0.05700060155076625,0.8122886888499087,0.7552880872991424,,,validation
~asp_mars_venus_conj & ~mars_sign_cancer,2,5,-0.09152923561645217,-0.041529235616452165,0.46110345494556826,0.03641791377731067,0.08641791377731067,0.47885834267543553,0.39244042889812486,-0.01941371699992274,0.030586283000077263,0.7858743702992197,0.7552880872991424,,,validation
jupiter_sign_sagittarius & ~mercury_station,2,4,-0.3090690216526782,-0.2690690216526782,0.23356366890934221,0.036099329723718966,0.07609932972371897,0.4685397586218438,0.39244042889812486,-0.5498107926177538,-0.5098107926177537,0.24547729468138874,0.7552880872991424,,,validation
~mercury_sign_cancer & ~saturn_sign_gemini,2,5,-0.10617555846415928,-0.05617555846415928,0.44645713209786114,0.03597383188674634,0.08597383188674634,0.4784142607848712,0.39244042889812486,-0.15042722656556912,-0.10042722656556913,0.6548608607335733,0.7552880872991424,,,validation
~venus_sign_sagittarius,1,2,-0.0738247281699188,-0.05382472816991879,0.44880796239210163,0.03591748263853779,0.0559174826385378,0.44835791153666266,0.39244042889812486,-0.11005922892292418,-0.09005922892292417,0.6652288583762183,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & ~sun_sign_capricorn,2,5,-0.14886276297550127,-0.09886276297550128,0.40376992758651914,0.03579103233165053,0.08579103233165053,0.4782314612297754,0.39244042889812486,-0.21692687561417173,-0.16692687561417174,0.5883612116849707,0.7552880872991424,,,validation
~venus_sign_cancer & ~venus_sign_sagittarius,2,5,-0.09342724559698247,-0.04342724559698247,0.45920544496503796,0.03572180760536152,0.08572180760536152,0.4781622365034864,0.39244042889812486,-0.22174664063176813,-0.17174664063176814,0.5835414466673743,0.7552880872991424,,,validation
~asp_saturn_sun_sextile & mercury_sign_taurus,2,4,-0.41941784178851677,-0.3794178417885168,0.12321484877350364,0.03569093824180112,0.07569093824180112,0.468131367139926,0.39244042889812486,-0.9770310858666242,-0.9370310858666242,-0.18174299856748174,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~jupiter_ingress_1d,2,5,-0.12448066252602182,-0.07448066252602181,0.4281520280359986,0.03562849908009329,0.08562849908009329,0.47806892797821815,0.39244042889812486,-0.07300250896846124,-0.023002508968461233,0.7322855783306812,0.7552880872991424,,,validation
~mercury_sign_gemini,1,2,-0.009068677586181222,0.010931322413818778,0.5135640129758392,0.035575110578278404,0.05557511057827841,0.44801553947640327,0.39244042889812486,-0.07366657963133304,-0.05366657963133303,0.7016215076678094,0.7552880872991424,,,validation
~mars_sign_taurus,1,2,-0.04697978797285039,-0.02697978797285039,0.47565290258917003,0.03497848075969347,0.05497848075969347,0.44741890965781833,0.39244042889812486,-0.07776291653096944,-0.05776291653096943,0.697525170768173,0.7552880872991424,,,validation
~jupiter_sign_capricorn & mercury_sign_taurus,2,4,-0.42528314606926393,-0.38528314606926395,0.11734954449275649,0.03496641115848762,0.07496641115848762,0.4674068400566125,0.39244042889812486,-0.9831942810704193,-0.9431942810704192,-0.1879061937712768,0.7552880872991424,,,validation
~asp_mars_venus_conj & ~jupiter_ingress_1d,2,5,-0.08512165283655872,-0.035121652836558714,0.4675110377254617,0.034771276260847625,0.08477127626084763,0.4772117051589725,0.39244042889812486,-0.08700708853241841,-0.03700708853241841,0.718280998766724,0.7552880872991424,,,validation
~asp_saturn_venus_sextile & ~mars_sign_taurus,2,5,-0.14085144811581746,-0.09085144811581747,0.41178124244620296,0.034620229818362144,0.08462022981836215,0.477060658716487,0.39244042889812486,-0.15083699443427662,-0.10083699443427663,0.6544510928648658,0.7552880872991424,,,validation
~mercury_sign_libra & venus_retro,2,4,-0.7428986381802662,-0.7028986381802662,-0.2002659476182458,0.03436262845778391,0.07436262845778391,0.46680305735590877,0.39244042889812486,-0.9834443269436629,-0.9434443269436629,-0.1881562396445204,0.7552880872991424,,,validation
~asp_mars_venus_conj & ~saturn_ingress_1d,2,5,-0.06585098340275604,-0.015850983402756036,0.4867817071592644,0.03427916734115992,0.08427916734115992,0.4767195962392848,0.39244042889812486,-0.11752122867255628,-0.06752122867255628,0.6877668586265862,0.7552880872991424,,,validation
~mars_sign_scorpio & ~sun_sign_cancer,2,5,-0.11595154556191208,-0.06595154556191207,0.43668114500010835,0.03424325259498122,0.08424325259498122,0.4766836814931061,0.39244042889812486,-0.29802138275186213,-0.24802138275186214,0.5072667045472803,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~mars_sign_taurus,2,5,-0.0013133893345838726,0.04868661066541613,0.5513193012274366,0.03401270099684882,0.08401270099684882,0.4764531298949737,0.39244042889812486,-0.13669111875177326,-0.08669111875177327,0.6685969685473692,0.7552880872991424,,,validation
~jupiter_sign_cancer & mercury_sign_sagittarius,2,4,-0.07911301929261941,-0.0391130192926194,0.463519671269401,0.03370993831524114,0.07370993831524114,0.466150367213366,0.39244042889812486,-0.6119311959788309,-0.5719311959788309,0.1833568913203115,0.7552880872991424,,,validation
~mars_sign_taurus & ~venus_sign_cancer,2,5,-0.07236528138223443,-0.022365281382234425,0.480267409179786,0.033382985789285766,0.08338298578928577,0.47582341468741063,0.39244042889812486,-0.13144134280487302,-0.08144134280487303,0.6738467444942694,0.7552880872991424,,,validation
~mercury_sign_gemini & ~sun_sign_capricorn,2,5,-0.1360558267141488,-0.0860558267141488,0.4165768638478716,0.03329163609156781,0.08329163609156781,0.47573206498969267,0.39244042889812486,-0.19826581432449425,-0.14826581432449426,0.6070222729746482,0.7552880872991424,,,validation
~asp_jupiter_venus_square & ~asp_saturn_venus_sextile,2,5,-0.20946936822319911,-0.15946936822319913,0.3431633223388213,0.033202385572365975,0.08320238557236598,0.47564281447049084,0.39244042889812486,-0.060923874042886086,-0.010923874042886084,0.7443642132562563,0.7552880872991424,,,validation
~mars_sign_cancer & venus_retro,2,4,-0.6657446064482018,-0.6257446064482017,-0.12311191588618133,0.03310678326311554,0.07310678326311554,0.4655472121612404,0.39244042889812486,-1.007384135236178,-0.967384135236178,-0.21209604793703557,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & jupiter_sign_sagittarius,2,4,-0.14705097273855297,-0.10705097273855296,0.39558171782346746,0.03310079492597393,0.07310079492597393,0.4655412238240988,0.39244042889812486,-0.6120589687392202,-0.5720589687392201,0.1832291185599223,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~mercury_sign_cancer,2,5,-0.17192676022058367,-0.12192676022058369,0.38070593034143674,0.032856500117114926,0.08285650011711493,0.4752969290152398,0.39244042889812486,-0.16315493409331533,-0.11315493409331534,0.6421331532058271,0.7552880872991424,,,validation
~mercury_station & ~venus_sign_scorpio,2,5,-0.20122474003267787,-0.15122474003267788,0.35140795052934254,0.03282927993654548,0.08282927993654549,0.47526970883467035,0.39244042889812486,-0.052008930977819515,-0.002008930977819512,0.7532791563213229,0.7552880872991424,,,validation
~asp_mars_venus_conj & ~sun_sign_capricorn,2,5,-0.15762969161667928,-0.10762969161667929,0.39500299894534113,0.03281220666563543,0.08281220666563543,0.4752526355637603,0.39244042889812486,-0.16543673104910167,-0.11543673104910168,0.6398513562500407,0.7552880872991424,,,validation
~sun_sign_libra & venus_retro,2,4,-0.6661553651900506,-0.6261553651900506,-0.12352267462803009,0.032619168737098116,0.07261916873709812,0.465059597635223,0.39244042889812486,-0.9795668364289495,-0.9395668364289494,-0.18427874912980705,0.7552880872991424,,,validation
